,album_id,album_name,release_date_x,artist_name_x,track_id,track_name,artist_name_y,release_date_y,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
38,7xsQux4teIA3Y1XpXVErsv,Higher Love,2013-01-01,Angeline Quinto,3iA1XNInGznyM1M2dHufNa,Sana2X - Brian Cua Club Diva Mix,Angeline Quinto,2013-01-01,0.748,0.957,11,-6.732,0,0.0985,0.00525,0.0093,0.325,0.66,127.999,audio_features,3iA1XNInGznyM1M2dHufNa,spotify:track:3iA1XNInGznyM1M2dHufNa,https://api.spotify.com/v1/tracks/3iA1XNInGznyM1M2dHufNa,https://api.spotify.com/v1/audio-analysis/3iA1XNInGznyM1M2dHufNa,351693,4
39,7xsQux4teIA3Y1XpXVErsv,Higher Love,2013-01-01,Angeline Quinto,27mbIA9jwRGWbheAzmzN46,Higher Love - Brian Cua HigherDiva Mix,Angeline Quinto,2013-01-01,0.349,0.849,7,-4.946,0,0.0399,0.123,0.107,0.562,0.557,204.064,audio_features,27mbIA9jwRGWbheAzmzN46,spotify:track:27mbIA9jwRGWbheAzmzN46,https://api.spotify.com/v1/tracks/27mbIA9jwRGWbheAzmzN46,https://api.spotify.com/v1/audio-analysis/27mbIA9jwRGWbheAzmzN46,244187,4
40,7xsQux4teIA3Y1XpXVErsv,Higher Love,2013-01-01,Angeline Quinto,0f5SbdcScwaXMJzBB33FOT,Nag-iisa Lang - Minus One,Angeline Quinto,2013-01-01,0.523,0.279,2,-14.559,0,0.0309,0.402,0.711,0.113,0.11,77.995,audio_features,0f5SbdcScwaXMJzBB33FOT,spotify:track:0f5SbdcScwaXMJzBB33FOT,https://api.spotify.com/v1/tracks/0f5SbdcScwaXMJzBB33FOT,https://api.spotify.com/v1/audio-analysis/0f5SbdcScwaXMJzBB33FOT,271080,4
41,7xsQux4teIA3Y1XpXVErsv,Higher Love,2013-01-01,Angeline Quinto,3RDDAoZkmERM9HokyLP0Ix,Sino Ako Sa 'Yo - Minus One,Angeline Quinto,2013-01-01,0.547,0.349,4,-12.777,1,0.0268,0.298,0.775,0.364,0.202,77.032,audio_features,3RDDAoZkmERM9HokyLP0Ix,spotify:track:3RDDAoZkmERM9HokyLP0Ix,https://api.spotify.com/v1/tracks/3RDDAoZkmERM9HokyLP0Ix,https://api.spotify.com/v1/audio-analysis/3RDDAoZkmERM9HokyLP0Ix,242333,4
42,7xsQux4teIA3Y1XpXVErsv,Higher Love,2013-01-01,Angeline Quinto,6nKvrVZUxRSGUVcHC96X32,Ikaw Ang Aking Mundo - Minus One,Angeline Quinto,2013-01-01,0.564,0.234,5,-14.27,1,0.029,0.0619,0.911,0.103,0.0686,146.012,audio_features,6nKvrVZUxRSGUVcHC96X32,spotify:track:6nKvrVZUxRSGUVcHC96X32,https://api.spotify.com/v1/tracks/6nKvrVZUxRSGUVcHC96X32,https://api.spotify.com/v1/audio-analysis/6nKvrVZUxRSGUVcHC96X32,285653,3
43,7xsQux4teIA3Y1XpXVErsv,Higher Love,2013-01-01,Angeline Quinto,2i6oDLXFMbJNDnlgadMdgt,Babalikang Muli - Minus One,Angeline Quinto,2013-01-01,0.444,0.208,11,-11.226,0,0.0269,0.748,0.718,0.14,0.185,70.001,audio_features,2i6oDLXFMbJNDnlgadMdgt,spotify:track:2i6oDLXFMbJNDnlgadMdgt,https://api.spotify.com/v1/tracks/2i6oDLXFMbJNDnlgadMdgt,https://api.spotify.com/v1/audio-analysis/2i6oDLXFMbJNDnlgadMdgt,242147,4
44,7xsQux4teIA3Y1XpXVErsv,Higher Love,2013-01-01,Angeline Quinto,3tEKZtqpRXBedrlV9QR7pH,Kung Sakali Man - Minus One,Angeline Quinto,2013-01-01,0.571,0.391,6,-11.972,1,0.0324,0.0194,0.824,0.0868,0.072,133.982,audio_features,3tEKZtqpRXBedrlV9QR7pH,spotify:track:3tEKZtqpRXBedrlV9QR7pH,https://api.spotify.com/v1/tracks/3tEKZtqpRXBedrlV9QR7pH,https://api.spotify.com/v1/audio-analysis/3tEKZtqpRXBedrlV9QR7pH,221147,4
45,7xsQux4teIA3Y1XpXVErsv,Higher Love,2013-01-01,Angeline Quinto,2UI6Kz2FcoBUCA1WTUe0M7,Bring Back the Times - Minus One,Angeline Quinto,2013-01-01,0.631,0.368,7,-8.858,1,0.0296,0.363,0.76,0.142,0.126,134.033,audio_features,2UI6Kz2FcoBUCA1WTUe0M7,spotify:track:2UI6Kz2FcoBUCA1WTUe0M7,https://api.spotify.com/v1/tracks/2UI6Kz2FcoBUCA1WTUe0M7,https://api.spotify.com/v1/audio-analysis/2UI6Kz2FcoBUCA1WTUe0M7,238787,4
46,1NLAbqGR6v7026Bw5CqLcT,Patuloy Ang Pangarap,2011-01-01,Angeline Quinto,2PJrY4qb0lqNZDgDxRVOyC,Patuloy Ang Pangarap,Angeline Quinto,2011-01-01,0.522,0.51,7,-6.285,1,0.0288,0.711,0.0,0.113,0.189,130.003,audio_features,2PJrY4qb0lqNZDgDxRVOyC,spotify:track:2PJrY4qb0lqNZDgDxRVOyC,https://api.spotify.com/v1/tracks/2PJrY4qb0lqNZDgDxRVOyC,https://api.spotify.com/v1/audio-analysis/2PJrY4qb0lqNZDgDxRVOyC,240800,4
47,1NLAbqGR6v7026Bw5CqLcT,Patuloy Ang Pangarap,2011-01-01,Angeline Quinto,6HAO91i2tXx1x2VOzB0sRQ,Muling Magmamahal,Angeline Quinto,2011-01-01,0.412,0.5,9,-6.466,1,0.0305,0.83,7.19e-06,0.101,0.229,143.88,audio_features,6HAO91i2tXx1x2VOzB0sRQ,spotify:track:6HAO91i2tXx1x2VOzB0sRQ,https://api.spotify.com/v1/tracks/6HAO91i2tXx1x2VOzB0sRQ,https://api.spotify.com/v1/audio-analysis/6HAO91i2tXx1x2VOzB0sRQ,263657,4
48,1NLAbqGR6v7026Bw5CqLcT,Patuloy Ang Pangarap,2011-01-01,Angeline Quinto,7fqIey8MmR87K4QdC8V4Zx,Panghabang Panahon,Angeline Quinto,2011-01-01,0.571,0.398,9,-6.723,1,0.0293,0.853,1.57e-05,0.128,0.353,124.075,audio_features,7fqIey8MmR87K4QdC8V4Zx,spotify:track:7fqIey8MmR87K4QdC8V4Zx,https://api.spotify.com/v1/tracks/7fqIey8MmR87K4QdC8V4Zx,https://api.spotify.com/v1/audio-analysis/7fqIey8MmR87K4QdC8V4Zx,246024,4
49,1NLAbqGR6v7026Bw5CqLcT,Patuloy Ang Pangarap,2011-01-01,Angeline Quinto,0ZK52G9qvEHrGQE2nJ2UrM,Wag Mo Akong Iwan Mag Isa,Angeline Quinto,2011-01-01,0.364,0.229,5,-9.464,1,0.0332,0.853,3.11e-05,0.141,0.334,134.369,audio_features,0ZK52G9qvEHrGQE2nJ2UrM,spotify:track:0ZK52G9qvEHrGQE2nJ2UrM,https://api.spotify.com/v1/tracks/0ZK52G9qvEHrGQE2nJ2UrM,https://api.spotify.com/v1/audio-analysis/0ZK52G9qvEHrGQE2nJ2UrM,269508,4
50,1NLAbqGR6v7026Bw5CqLcT,Patuloy Ang Pangarap,2011-01-01,Angeline Quinto,3MtaCTh4lY39FCSUda9X6E,Sana Ngayon Lang Ang Kahapon,Angeline Quinto,2011-01-01,0.367,0.437,0,-5.508,1,0.0289,0.843,1.58e-05,0.125,0.171,142.382,audio_features,3MtaCTh4lY39FCSUda9X6E,spotify:track:3MtaCTh4lY39FCSUda9X6E,https://api.spotify.com/v1/tracks/3MtaCTh4lY39FCSUda9X6E,https://api.spotify.com/v1/audio-analysis/3MtaCTh4lY39FCSUda9X6E,296493,4
51,1NLAbqGR6v7026Bw5CqLcT,Patuloy Ang Pangarap,2011-01-01,Angeline Quinto,1hX8lHhrpDYcDdQSmt5DS7,Patuloy Ang Pangarap - Alternate Version,Angeline Quinto,2011-01-01,0.545,0.522,7,-5.407,1,0.0267,0.617,0.0,0.158,0.301,130.005,audio_features,1hX8lHhrpDYcDdQSmt5DS7,spotify:track:1hX8lHhrpDYcDdQSmt5DS7,https://api.spotify.com/v1/tracks/1hX8lHhrpDYcDdQSmt5DS7,https://api.spotify.com/v1/audio-analysis/1hX8lHhrpDYcDdQSmt5DS7,250439,4
52,1NLAbqGR6v7026Bw5CqLcT,Patuloy Ang Pangarap,2011-01-01,Angeline Quinto,18A4fQkJY7QOLhPiw7iMOe,Patuloy Ang Pangarap - Brian Cua Club Diva Radio Edit,Angeline Quinto,2011-01-01,0.626,0.861,0,-1.433,1,0.0308,0.00893,0.0,0.0511,0.342,127.957,audio_features,18A4fQkJY7QOLhPiw7iMOe,spotify:track:18A4fQkJY7QOLhPiw7iMOe,https://api.spotify.com/v1/tracks/18A4fQkJY7QOLhPiw7iMOe,https://api.spotify.com/v1/audio-analysis/18A4fQkJY7QOLhPiw7iMOe,235027,4
53,1NLAbqGR6v7026Bw5CqLcT,Patuloy Ang Pangarap,2011-01-01,Angeline Quinto,5wZO4WUWcbIrrH92ihxUBq,Patuloy Ang Pangarap - Brian Cua Club Diva Extended Remix,Angeline Quinto,2011-01-01,0.658,0.838,1,-1.3,1,0.0318,0.000973,0.000106,0.235,0.297,128.0,audio_features,5wZO4WUWcbIrrH92ihxUBq,spotify:track:5wZO4WUWcbIrrH92ihxUBq,https://api.spotify.com/v1/tracks/5wZO4WUWcbIrrH92ihxUBq,https://api.spotify.com/v1/audio-analysis/5wZO4WUWcbIrrH92ihxUBq,332046,4
54,1NLAbqGR6v7026Bw5CqLcT,Patuloy Ang Pangarap,2011-01-01,Angeline Quinto,0bFeW4ideKLvloYFVgtgLZ,Kunin Mo Na Ang Lahat Sa Akin,Angeline Quinto,2011-01-01,0.394,0.238,0,-9.817,0,0.0375,0.942,0.00016,0.0921,0.21,128.322,audio_features,0bFeW4ideKLvloYFVgtgLZ,spotify:track:0bFeW4ideKLvloYFVgtgLZ,https://api.spotify.com/v1/tracks/0bFeW4ideKLvloYFVgtgLZ,https://api.spotify.com/v1/audio-analysis/0bFeW4ideKLvloYFVgtgLZ,278756,4
55,1NLAbqGR6v7026Bw5CqLcT,Patuloy Ang Pangarap,2011-01-01,Angeline Quinto,7FuTRp1ui5srFrustlwjCz,You're My Home,Angeline Quinto,2011-01-01,0.227,0.309,6,-7.299,1,0.0379,0.902,0.000165,0.0825,0.191,138.78,audio_features,7FuTRp1ui5srFrustlwjCz,spotify:track:7FuTRp1ui5srFrustlwjCz,https://api.spotify.com/v1/tracks/7FuTRp1ui5srFrustlwjCz,https://api.spotify.com/v1/audio-analysis/7FuTRp1ui5srFrustlwjCz,243569,4
56,1NLAbqGR6v7026Bw5CqLcT,Patuloy Ang Pangarap,2011-01-01,Angeline Quinto,2H4YtuDWSPgUQuMQDUQO6U,Ngayon,Angeline Quinto,2011-01-01,0.254,0.479,6,-5.885,1,0.0319,0.784,9.04e-05,0.23,0.154,76.381,audio_features,2H4YtuDWSPgUQuMQDUQO6U,spotify:track:2H4YtuDWSPgUQuMQDUQO6U,https://api.spotify.com/v1/tracks/2H4YtuDWSPgUQuMQDUQO6U,https://api.spotify.com/v1/audio-analysis/2H4YtuDWSPgUQuMQDUQO6U,323817,4
57,1NLAbqGR6v7026Bw5CqLcT,Patuloy Ang Pangarap,2011-01-01,Angeline Quinto,4QfTYYGVwqoFNuXhl5xMzA,Mahiwaga,Angeline Quinto,2011-01-01,0.201,0.208,10,-12.831,1,0.0413,0.953,0.000973,0.121,0.155,77.982,audio_features,4QfTYYGVwqoFNuXhl5xMzA,spotify:track:4QfTYYGVwqoFNuXhl5xMzA,https://api.spotify.com/v1/tracks/4QfTYYGVwqoFNuXhl5xMzA,https://api.spotify.com/v1/audio-analysis/4QfTYYGVwqoFNuXhl5xMzA,181424,4
58,1NLAbqGR6v7026Bw5CqLcT,Patuloy Ang Pangarap,2011-01-01,Angeline Quinto,5jD5rNXNFkGmjALNobYwld,Patuloy Ang Pangarap - Minus One,Angeline Quinto,2011-01-01,0.498,0.38,0,-10.052,1,0.027,0.402,0.434,0.113,0.114,130.058,audio_features,5jD5rNXNFkGmjALNobYwld,spotify:track:5jD5rNXNFkGmjALNobYwld,https://api.spotify.com/v1/tracks/5jD5rNXNFkGmjALNobYwld,https://api.spotify.com/v1/audio-analysis/5jD5rNXNFkGmjALNobYwld,240800,4
59,1NLAbqGR6v7026Bw5CqLcT,Patuloy Ang Pangarap,2011-01-01,Angeline Quinto,3OhPjfiFio0v7xd4ddRi9O,Muling Magmamahal - Minus One,Angeline Quinto,2011-01-01,0.58,0.356,2,-11.532,1,0.0334,0.0736,0.691,0.101,0.0896,144.032,audio_features,3OhPjfiFio0v7xd4ddRi9O,spotify:track:3OhPjfiFio0v7xd4ddRi9O,https://api.spotify.com/v1/tracks/3OhPjfiFio0v7xd4ddRi9O,https://api.spotify.com/v1/audio-analysis/3OhPjfiFio0v7xd4ddRi9O,266034,4
60,1NLAbqGR6v7026Bw5CqLcT,Patuloy Ang Pangarap,2011-01-01,Angeline Quinto,28pAw8Q4BKR9i5Q552ySy5,Panghabang Panahon - Minus One,Angeline Quinto,2011-01-01,0.581,0.314,2,-11.737,1,0.0287,0.77,0.762,0.131,0.0984,124.009,audio_features,28pAw8Q4BKR9i5Q552ySy5,spotify:track:28pAw8Q4BKR9i5Q552ySy5,https://api.spotify.com/v1/tracks/28pAw8Q4BKR9i5Q552ySy5,https://api.spotify.com/v1/audio-analysis/28pAw8Q4BKR9i5Q552ySy5,247931,4
61,1NLAbqGR6v7026Bw5CqLcT,Patuloy Ang Pangarap,2011-01-01,Angeline Quinto,07yaZ2hdTQ0ncPd9QULj45,Wag Mo Akong Iwan Mag Isa - Minus One,Angeline Quinto,2011-01-01,0.358,0.121,5,-14.927,1,0.0316,0.382,0.262,0.15,0.111,135.657,audio_features,07yaZ2hdTQ0ncPd9QULj45,spotify:track:07yaZ2hdTQ0ncPd9QULj45,https://api.spotify.com/v1/tracks/07yaZ2hdTQ0ncPd9QULj45,https://api.spotify.com/v1/audio-analysis/07yaZ2hdTQ0ncPd9QULj45,270135,4
62,1NLAbqGR6v7026Bw5CqLcT,Patuloy Ang Pangarap,2011-01-01,Angeline Quinto,6VMpDxaR3bJZNqT5VfzQJ3,Sana Ngayon Lang Ang Kahapon - Minus One,Angeline Quinto,2011-01-01,0.521,0.278,9,-10.619,0,0.0278,0.365,0.902,0.131,0.133,141.987,audio_features,6VMpDxaR3bJZNqT5VfzQJ3,spotify:track:6VMpDxaR3bJZNqT5VfzQJ3,https://api.spotify.com/v1/tracks/6VMpDxaR3bJZNqT5VfzQJ3,https://api.spotify.com/v1/audio-analysis/6VMpDxaR3bJZNqT5VfzQJ3,296545,4
63,1NLAbqGR6v7026Bw5CqLcT,Patuloy Ang Pangarap,2011-01-01,Angeline Quinto,3cFtgFHnRRkdbRIJdYOUBC,Patuloy Ang Pangarap - Alternate Version of Minus One,Angeline Quinto,2011-01-01,0.599,0.425,7,-10.025,1,0.0316,0.0894,0.673,0.161,0.211,130.015,audio_features,3cFtgFHnRRkdbRIJdYOUBC,spotify:track:3cFtgFHnRRkdbRIJdYOUBC,https://api.spotify.com/v1/tracks/3cFtgFHnRRkdbRIJdYOUBC,https://api.spotify.com/v1/audio-analysis/3cFtgFHnRRkdbRIJdYOUBC,249603,4
64,5TfhffQlrHgut9DNFys1mN,Nag-iisa Lang (For Baby Sylvio),2022-05-27,Angeline Quinto,3BMNQhma5eW2j4zOcIornY,Nag-iisa Lang - For Baby Sylvio,Angeline Quinto,2022-05-27,0.39,0.269,2,-9.91,0,0.0363,0.79,0.000169,0.135,0.124,78.68,audio_features,3BMNQhma5eW2j4zOcIornY,spotify:track:3BMNQhma5eW2j4zOcIornY,https://api.spotify.com/v1/tracks/3BMNQhma5eW2j4zOcIornY,https://api.spotify.com/v1/audio-analysis/3BMNQhma5eW2j4zOcIornY,255089,4
65,4ilbU1wjdeO5BXOZ89IDRm,"Walang Pagsisisi (From ""The Broken Marriage Vow"")",2022-02-11,Angeline Quinto,2Vg7IvJMj6mtf3x8rgvjUt,"Walang Pagsisisi - From ""The Broken Marriage Vow""",Angeline Quinto,2022-02-11,0.436,0.28,2,-9.9,0,0.0367,0.93,0.0,0.0724,0.439,130.908,audio_features,2Vg7IvJMj6mtf3x8rgvjUt,spotify:track:2Vg7IvJMj6mtf3x8rgvjUt,https://api.spotify.com/v1/tracks/2Vg7IvJMj6mtf3x8rgvjUt,https://api.spotify.com/v1/audio-analysis/2Vg7IvJMj6mtf3x8rgvjUt,320000,4
66,1FxInF7rt1HHIT1mL72gQB,Wag Mo Akong Iwan Mag-isa,2021-12-03,Angeline Quinto,4WFJbvJhaFl7UyHaDjmVgh,Wag Mo Akong Iwan Mag-isa,Angeline Quinto,2021-12-03,0.505,0.335,5,-10.212,1,0.0417,0.794,0.0,0.0806,0.185,135.708,audio_features,4WFJbvJhaFl7UyHaDjmVgh,spotify:track:4WFJbvJhaFl7UyHaDjmVgh,https://api.spotify.com/v1/tracks/4WFJbvJhaFl7UyHaDjmVgh,https://api.spotify.com/v1/audio-analysis/4WFJbvJhaFl7UyHaDjmVgh,254305,4
67,4NVhzuYVMFTr8uMDPPLSPj,Salamat Sa 'Yo,2021-11-26,Angeline Quinto,0gdNJ11qKA6mr2GXKbOHZz,Salamat Sa 'Yo,Angeline Quinto,2021-11-26,0.533,0.391,6,-9.31,1,0.036,0.7,0.0,0.0881,0.299,129.219,audio_features,0gdNJ11qKA6mr2GXKbOHZz,spotify:track:0gdNJ11qKA6mr2GXKbOHZz,https://api.spotify.com/v1/tracks/0gdNJ11qKA6mr2GXKbOHZz,https://api.spotify.com/v1/audio-analysis/0gdNJ11qKA6mr2GXKbOHZz,216741,4
68,1YJCTKFdb0xk9oh5mb1m6S,Maputing Pasko,2021-11-19,Coco Martin,1ahJZ6uPfthfzSgMXUQHiW,Maputing Pasko,Coco Martin,2021-11-19,0.721,0.37,1,-8.124,1,0.0434,0.875,1.07e-06,0.135,0.632,122.846,audio_features,1ahJZ6uPfthfzSgMXUQHiW,spotify:track:1ahJZ6uPfthfzSgMXUQHiW,https://api.spotify.com/v1/tracks/1ahJZ6uPfthfzSgMXUQHiW,https://api.spotify.com/v1/audio-analysis/1ahJZ6uPfthfzSgMXUQHiW,243464,4
69,2arQyttD7PXIUakitj5QkQ,"Live Christ, Share Christ",2021-04-16,Angeline Quinto,1ardLhEbtllTo2w4V03Vwn,"Live Christ, Share Christ",Angeline Quinto,2021-04-16,0.436,0.384,10,-11.177,1,0.0267,0.812,3.87e-05,0.107,0.274,75.968,audio_features,1ardLhEbtllTo2w4V03Vwn,spotify:track:1ardLhEbtllTo2w4V03Vwn,https://api.spotify.com/v1/tracks/1ardLhEbtllTo2w4V03Vwn,https://api.spotify.com/v1/audio-analysis/1ardLhEbtllTo2w4V03Vwn,256208,4
70,2arQyttD7PXIUakitj5QkQ,"Live Christ, Share Christ",2021-04-16,Angeline Quinto,5ZuTfxBZ7lhUng9YfuhJtv,"Live Christ, Share Christ - Instrumental",Angeline Quinto,2021-04-16,0.471,0.331,10,-13.256,1,0.0252,0.498,0.925,0.254,0.152,76.001,audio_features,5ZuTfxBZ7lhUng9YfuhJtv,spotify:track:5ZuTfxBZ7lhUng9YfuhJtv,https://api.spotify.com/v1/tracks/5ZuTfxBZ7lhUng9YfuhJtv,https://api.spotify.com/v1/audio-analysis/5ZuTfxBZ7lhUng9YfuhJtv,256208,4
71,7bYjjWE4GMn6bJfPiuGent,Huwag Kang Mangamba,2021-02-12,Angeline Quinto,1VsrzJ8Qvw1hZ4nhy6HnAs,Huwag Kang Mangamba,Angeline Quinto,2021-02-12,0.246,0.222,0,-12.399,1,0.037,0.936,2.91e-05,0.0699,0.194,80.997,audio_features,1VsrzJ8Qvw1hZ4nhy6HnAs,spotify:track:1VsrzJ8Qvw1hZ4nhy6HnAs,https://api.spotify.com/v1/tracks/1VsrzJ8Qvw1hZ4nhy6HnAs,https://api.spotify.com/v1/audio-analysis/1VsrzJ8Qvw1hZ4nhy6HnAs,295595,4
72,7iwE9OzYGMBKYrFkVId2M1,Sana Sana 2020 (Zumba Remix),2020-03-06,Angeline Quinto,20fjzUjbI0PwN2vwVuGTdK,Sana Sana 2020 - Zumba Remix,Angeline Quinto,2020-03-06,0.718,0.891,2,-5.808,1,0.0491,0.00016,0.382,0.347,0.381,128.009,audio_features,20fjzUjbI0PwN2vwVuGTdK,spotify:track:20fjzUjbI0PwN2vwVuGTdK,https://api.spotify.com/v1/tracks/20fjzUjbI0PwN2vwVuGTdK,https://api.spotify.com/v1/audio-analysis/20fjzUjbI0PwN2vwVuGTdK,206250,4
73,7k2TMddVUybbGMDN1EOm22,Tulong Taal (A Musical Collaboration For Taal Rehabilitation),2020-01-25,Angeline Quinto,4Ftve4bDLc5xWpCabDDs6K,Tulong Taal - A Musical Collaboration For Taal Rehabilitation,Angeline Quinto,2020-01-25,0.489,0.484,9,-6.578,1,0.0296,0.538,0.00216,0.436,0.246,139.714,audio_features,4Ftve4bDLc5xWpCabDDs6K,spotify:track:4Ftve4bDLc5xWpCabDDs6K,https://api.spotify.com/v1/tracks/4Ftve4bDLc5xWpCabDDs6K,https://api.spotify.com/v1/audio-analysis/4Ftve4bDLc5xWpCabDDs6K,240901,4
74,0jcRRHfTbScXIE9qBkOFdp,Tulong Taal (Instrumental),2020-01-25,Angeline Quinto,6lhSilqZTlbuBLx0YDLudX,Tulong Taal - Instrumental,Angeline Quinto,2020-01-25,0.44,0.427,9,-10.094,1,0.0268,0.008,0.718,0.224,0.0707,139.862,audio_features,6lhSilqZTlbuBLx0YDLudX,spotify:track:6lhSilqZTlbuBLx0YDLudX,https://api.spotify.com/v1/tracks/6lhSilqZTlbuBLx0YDLudX,https://api.spotify.com/v1/audio-analysis/6lhSilqZTlbuBLx0YDLudX,240640,4
75,7vwguXyfFGi9LhUwU45l6k,Aking Pagmamahal,2019-08-04,Angeline Quinto,5toLkojgT4SBCLcXF6zhJg,Aking Pagmamahal,Angeline Quinto,2019-08-04,0.729,0.644,5,-5.468,1,0.0457,0.456,0.0,0.0746,0.339,90.08,audio_features,5toLkojgT4SBCLcXF6zhJg,spotify:track:5toLkojgT4SBCLcXF6zhJg,https://api.spotify.com/v1/tracks/5toLkojgT4SBCLcXF6zhJg,https://api.spotify.com/v1/audio-analysis/5toLkojgT4SBCLcXF6zhJg,355322,4
76,7LZtt4y7K8vjQkAf2Jopoo,Kusa,2019-07-26,Angeline Quinto,3FhosTqytZcwEk9NMHhZKz,Kusa,Angeline Quinto,2019-07-26,0.592,0.492,0,-4.968,1,0.0275,0.816,0.0,0.136,0.405,132.06,audio_features,3FhosTqytZcwEk9NMHhZKz,spotify:track:3FhosTqytZcwEk9NMHhZKz,https://api.spotify.com/v1/tracks/3FhosTqytZcwEk9NMHhZKz,https://api.spotify.com/v1/audio-analysis/3FhosTqytZcwEk9NMHhZKz,235706,4
77,7mXHjWKdskCxxdX2OmHyqQ,Maraming Salamat Mahal (Awit Ni Lola Fe),2019-05-24,Angeline Quinto,1nokDi4xilAyhjzly41Cri,Maraming Salamat Mahal - Awit Ni Lola Fe,Angeline Quinto,2019-05-24,0.373,0.629,8,-5.177,1,0.0443,0.702,0.0,0.133,0.533,89.638,audio_features,1nokDi4xilAyhjzly41Cri,spotify:track:1nokDi4xilAyhjzly41Cri,https://api.spotify.com/v1/tracks/1nokDi4xilAyhjzly41Cri,https://api.spotify.com/v1/audio-analysis/1nokDi4xilAyhjzly41Cri,187507,4
78,2UGvJjiwfddGatwmIJY7Xu,At Ang Hirap,2017-01-18,Angeline Quinto,3ChkzWiDEFcvorQRygTOcp,At Ang Hirap,Angeline Quinto,2017-01-18,0.581,0.307,7,-8.492,1,0.0372,0.824,1.7e-06,0.164,0.295,129.899,audio_features,3ChkzWiDEFcvorQRygTOcp,spotify:track:3ChkzWiDEFcvorQRygTOcp,https://api.spotify.com/v1/tracks/3ChkzWiDEFcvorQRygTOcp,https://api.spotify.com/v1/audio-analysis/3ChkzWiDEFcvorQRygTOcp,257507,4
79,1IKEUa9ciV9hwPQgXOf4rG,Kailangan Kita,2016-03-03,Angeline Quinto,3jcO8hnzz6rSiQW6l8uLtQ,Kailangan Kita,Angeline Quinto,2016-03-03,0.38,0.268,6,-7.445,1,0.0357,0.935,3.25e-06,0.0948,0.326,129.58,audio_features,3jcO8hnzz6rSiQW6l8uLtQ,spotify:track:3jcO8hnzz6rSiQW6l8uLtQ,https://api.spotify.com/v1/tracks/3jcO8hnzz6rSiQW6l8uLtQ,https://api.spotify.com/v1/audio-analysis/3jcO8hnzz6rSiQW6l8uLtQ,270158,4
80,3wRs3sCQZOanJuCNbQUpze,This I Promise You,2015-07-21,Erik Santos,5LTLs7fUg5KjwVcWfqRN9S,This I Promise You,Erik Santos,2015-07-21,0.293,0.359,2,-8.48,1,0.0317,0.789,0.0,0.345,0.11,77.397,audio_features,5LTLs7fUg5KjwVcWfqRN9S,spotify:track:5LTLs7fUg5KjwVcWfqRN9S,https://api.spotify.com/v1/tracks/5LTLs7fUg5KjwVcWfqRN9S,https://api.spotify.com/v1/audio-analysis/5LTLs7fUg5KjwVcWfqRN9S,274887,4
81,0NfAzxHZ4diQArSqZMTJHc,,,,0JzwzRDkwZr8s1WRfNgUqA,Till I Met You,Angeline Quinto,2015-01-01,0.452,0.476,2,-8.042,1,0.0338,0.689,2.27e-06,0.361,0.172,139.833,audio_features,0JzwzRDkwZr8s1WRfNgUqA,spotify:track:0JzwzRDkwZr8s1WRfNgUqA,https://api.spotify.com/v1/tracks/0JzwzRDkwZr8s1WRfNgUqA,https://api.spotify.com/v1/audio-analysis/0JzwzRDkwZr8s1WRfNgUqA,240065,4
82,0NfAzxHZ4diQArSqZMTJHc,,,,2zrSIdR9axupGcplH1J5Wm,Till I Met You - Instrumental Version,Angeline Quinto,2015-01-01,0.577,0.348,2,-11.955,1,0.0371,0.258,0.91,0.36,0.0893,139.953,audio_features,2zrSIdR9axupGcplH1J5Wm,spotify:track:2zrSIdR9axupGcplH1J5Wm,https://api.spotify.com/v1/tracks/2zrSIdR9axupGcplH1J5Wm,https://api.spotify.com/v1/audio-analysis/2zrSIdR9axupGcplH1J5Wm,240065,4
